# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
2.151901936691698498e-03 5.704690594836273609e-01 0.000000000000000000e+00 4.700000000000000000e+01 4.300000000000000000e+01
2.060897577105678686e-03 5.771804345392200775e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.700000000000000000e+01
1.973893323363781933e-03 5.838918089796770738e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.800000000000000000e+01
1.890679347694741198e-03 5.906031805527190981e-01 0.000000000000000000e+00 4.400000000000000000e+01 3.600000000000000000e+01
1.811058523557078056e-03 5.973145531367437533e-01 0.000000000000000000e+00 4.400000000000000000e+01 3.800000000000000000e+01
1.734845686268288775e-03 6.040259231407943963e-01 0.000000000000000000e+00 4.500000000000000000e+01 3.900000000000000000e+01
1.661866686162136566e-03 6.107372908885326801e-01 0.000000000000000000e+00 4.500000000000000000e+01 3.600000000000000000e+01
1.591957635981846144e-03 6.174486585699419106e-01 0.000000000000000000e+00 4.500000000000000000e+01 3.800000000000000000e+01
1.524964402571436870e-03 6.241600207126767330e-01 0.000000000000000000e+00 4.600000000000000000e+01 3.700000000000000000e+01
1.460741593809042728e-03 6.308713873562346031e-01 0.000000000000000000e+00 4.600000000000000000e+01 4.800000000000000000e+01
1.399152496649404840e-03 6.375827523147330478e-01 0.000000000000000000e+00 4.500000000000000000e+01 3.900000000000000000e+01
1.340068094163090334e-03 6.442941079199232535e-01 0.000000000000000000e+00 4.400000000000000000e+01 4.500000000000000000e+01
1.283366615937302441e-03 6.510054646634489961e-01 0.000000000000000000e+00 4.400000000000000000e+01 4.700000000000000000e+01
1.228933228127437058e-03 6.577168272897757628e-01 0.000000000000000000e+00 4.400000000000000000e+01 4.400000000000000000e+01
1.176659585649840944e-03 6.644281849120549088e-01 0.000000000000000000e+00 4.400000000000000000e+01 4.500000000000000000e+01
1.126443216532734427e-03 6.711395385418263970e-01 0.000000000000000000e+00 4.200000000000000000e+01 5.000000000000000000e+01
1.078187479294486243e-03 6.778508847897621870e-01 0.000000000000000000e+00 4.200000000000000000e+01 5.000000000000000000e+01
1.031800687441612350e-03 6.845622350171388648e-01 0.000000000000000000e+00 4.500000000000000000e+01 5.200000000000000000e+01
9.871963975676490213e-04 6.912735823004734215e-01 0.000000000000000000e+00 4.300000000000000000e+01 4.800000000000000000e+01
9.442927849629645333e-04 6.979849352998193091e-01 0.000000000000000000e+00 4.300000000000000000e+01 4.900000000000000000e+01
9.030122565783721758e-04 7.046962664211076088e-01 0.000000000000000000e+00 4.200000000000000000e+01 4.600000000000000000e+01
8.632811841415840648e-04 7.114076107915039415e-01 0.000000000000000000e+00 4.200000000000000000e+01 5.200000000000000000e+01
8.250302743423653740e-04 7.181189554991205259e-01 0.000000000000000000e+00 4.400000000000000000e+01 5.700000000000000000e+01
7.881935510931244431e-04 7.248302801184649535e-01 0.000000000000000000e+00 4.500000000000000000e+01 6.000000000000000000e+01
7.527090585191351275e-04 7.315416145618754973e-01 0.000000000000000000e+00 4.400000000000000000e+01 6.000000000000000000e+01
