# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
1.598328512955932493e-03 6.633415129687226797e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.454336926776781114e-01 1.281004975607308582e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.586049330908256858e-04 8.589345217063484306e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.146729218107656934e-01 9.686385412844875087e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
7.628364263526808964e-01 1.376689668130120191e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
4.512727210239989711e-03 5.283124768247395853e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
6.901474766182374987e-02 1.961201303582823241e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
6.720529474270595660e-01 2.084174398307935688e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.612819112697786425e-02 2.944870155796448508e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.548969178637675248e-01 1.244227635680943828e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
5.209137873583358225e-01 3.527613914313577903e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
7.861902122161882334e-01 1.185477544619704775e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.858343215117868805e-02 3.447478736319634085e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.612537858493004461e-01 1.193851591772001342e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.363125607688561419e-02 2.736482170138497261e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.080899740170084071e-04 9.522274563074059062e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
9.523832533545222630e-04 7.503810638489897267e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.375719504722512088e-01 1.322524472368864501e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.187970686215029067e-04 8.723836369679391911e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.243414642132851557e-02 3.855943563944109753e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.705270906427654555e-03 6.532654437760649913e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.774992219164695266e-03 6.392776561381038336e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
4.530654442448099617e-02 2.346076356554151199e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.972677673221423844e-01 7.527194757127672609e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
8.118286033042895755e-02 1.854811201752017136e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.973819225022141188e-01 1.023682038427495278e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.998576222604371955e-01 5.090344223078093616e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.033608593062384562e-01 9.806453977573996450e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
5.320371322159445082e-01 3.409423383028348242e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
7.353998075751007057e-01 1.595489997113846634e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
7.458780377626780811e-02 1.878484885984908481e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
5.946398459944243209e-01 2.789914027826900442e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
4.803725275558221042e-01 3.921144483803490344e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
8.013009551838835018e-04 7.606923214350977958e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
7.305590139471563882e-01 1.626727011889293056e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
5.587522781010716422e-01 3.061609900504461135e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.797538516032989364e-04 8.831566326961011182e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.704319878943077710e-02 2.660612537032261971e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
8.236160312218127055e-01 9.614984782425704118e-03 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.037088821608742162e-01 7.020089266817623741e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.393950777132202584e-02 3.028581173164799356e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
8.534895333370301485e-01 8.245697811934996416e-03 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
8.828203324027094068e-01 7.529198191737270125e-03 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.833271451700951071e-01 7.796062823803392994e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
6.373033437790132094e-01 2.424043961255904073e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.698920646637014698e-01 8.120378160309475735e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
5.381104874063085547e-02 2.143577693353099500e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
7.171042335988890223e-04 7.964101853064726733e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
7.590756953643079154e-04 7.732756416943609157e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
5.688334324566397537e-01 3.008889236711773107e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
8.125212019107921346e-01 1.083949498878437716e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
5.496507945363955372e-01 3.268786931041153115e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
4.191557285529289717e-04 8.462821201060493070e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.561364713622448875e-04 9.256335155799665371e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
6.120458854644045266e-01 2.608298252323976510e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
6.601766134104229966e-01 2.110914769426267684e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.604005011407192868e-03 5.413680768135079591e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.170254723919146589e-01 1.505704613714608786e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
4.738325478404262214e-03 5.111039414071689713e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.180106393262086550e-01 6.578191578418612906e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
8.494233054251635329e-01 8.945279537543886564e-03 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
5.419882291824547060e-01 3.379336662322396378e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.126079863538681780e-01 1.538499589082431285e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
5.845604482344581854e-01 2.818723851827532184e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
6.452588095202395069e-01 2.231505488960284361e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
4.816629641202387199e-04 8.382760134687217146e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
6.975511465259840414e-03 4.619668448267968963e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.120771396177323687e-01 6.852233959315309764e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.595192810490572297e-03 5.991138450128127291e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
5.932759177011173030e-02 2.136113238809821957e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.023910936045887288e-01 1.594406978138266928e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
9.007154104898338343e-01 6.330484644214087395e-03 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
5.769256669756743783e-01 2.892444059369314591e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.163592793357472004e-02 3.897037387832135158e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.470835002574315633e-04 9.349911808401739632e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
6.276699133025429589e-01 2.587515910230931901e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.710659913052217984e-01 8.117480853297322219e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.863742574512758154e-01 7.589231276948857352e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
4.648276016902680441e-03 5.142670088965296538e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.294016233729980946e-04 9.435997622886648228e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
6.537764674389525688e-01 2.196243898108696593e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
7.290341806378543245e-04 7.815880489366792139e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
6.057843019304649523e-01 2.718624922961989862e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.059732257605546374e-01 1.588526274340393840e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
7.777360713366956307e-03 4.587279482534409869e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
6.361975730785161820e-02 2.056886802817519400e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
6.369552157925409408e-02 2.019829752169091108e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
7.232812440489616926e-04 7.899356273793746164e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
4.214209334047855360e-03 5.395694216940465360e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.881769775531266547e-03 5.721975036838498063e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
