# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
1.215364997328370437e-02 3.288590650218672362e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
1.148450011075416617e-02 3.355704929471576281e-01 0.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00
1.089446911858222775e-02 3.422818813993537268e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
1.030471491024029240e-02 3.489933615152333579e-01 0.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00
9.784389921490686814e-03 3.557046992763246429e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
9.316534000063426274e-03 3.624161122292040571e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
8.808348108103972521e-03 3.691280078915780694e-01 0.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00
8.380065033862947946e-03 3.758389275563611132e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
7.931815161222518021e-03 3.825503512741943446e-01 0.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00
7.506747907040314631e-03 3.892617483016000413e-01 0.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00
7.143845270440093292e-03 3.959732184281864464e-01 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00
6.813243863923847468e-03 4.026848175315069778e-01 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00
6.473196934037435575e-03 4.093963768049321272e-01 0.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00
6.179190969477312868e-03 4.161080228617083931e-01 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00
5.910067694896236658e-03 4.228197158108329967e-01 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00
5.659146130543676011e-03 4.295302049666637201e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
5.353461159904505766e-03 4.362416139182168084e-01 0.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01
5.116030678241485254e-03 4.429530206952977389e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
4.900013763966698001e-03 4.496644303890954819e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
4.699399825559846984e-03 4.563758405218109049e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
4.511031813860576570e-03 4.630872506323396864e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
4.332989534554320711e-03 4.697986606110898244e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
4.163980065751039447e-03 4.765100704457574388e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
4.003066172269483837e-03 4.832214801518716074e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.728387616968953031e-03 4.899328884815585261e-01 0.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01
3.569836749899993073e-03 4.966442959670078761e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.426628760808533066e-03 5.033557050783999953e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.293806325256434017e-03 5.100671146458120031e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
